2 2
37 27 56
35 32 14
3 5 55
8 18 8
38 37 81
36 20 72
5 31 31
36 21 46
3 6 50
33 19 3
28 22 40
2 12 12
32 35 42
13 20 39
33 5 62
21 29 53
25 36 79
28 3 17
38 7 97
9 10 36
13 33 39
3 33 39
22 8 79
4 9 36
15 11 85
12 21 62
34 10 74
30 24 9
25 11 91
11 14 91
28 7 35
23 35 7
33 26 68
4 19 39
5 29 13,

40 120
34 27 28
11 29 66
2 6 69
15 37 99
16 0 95
23 7 75
21 5 19
31 30 56
38 9 64
36 3 85
24 36 24
17 6 33
24 17 20
34 22 43
36 21 54
33 17 60
15 27 90
0 35 46
10 29 52
27 20 33
39 25 23
34 37 40
30 37 22
16 11 57
37 25 81
28 1 64
2 12 4
16 15 63
31 27 18
30 5 19
4 0 53
24 22 29
0 32 91
1 9 93
39 6 57
24 20 68
37 15 63
19 25 8
10 4 36
7 11 33
36 30 91
22 18 38
0 18 58
5 23 69
4 29 36
36 22 7
18 29 85
29 32 61
6 33 14
23 2 5
5 8 83
27 35 58
5 38 17
37 25 60
4 31 26
28 22 29
10 2 89
26 34 74
16 6 5
18 16 25
26 29 90
17 21 35
12 33 44
13 38 82
9 0 5
21 5 59
22 31 11
7 38 23
24 27 70
11 33 5
0 4 83
9 33 56
15 32 35
24 23 54
28 23 23
18 12 23
11 20 71
7 18 4
36 16 100
35 2 50
33 5 67
5 3 77
2 1 80
22 27 79
38 27 80
39 17 36
8 32 10
3 24 50
30 19 61
28 10 27
38 19 94
11 27 78
30 4 88
28 12 18
0 36 64
34 14 49
21 25 74
17 16 17
31 6 19
13 11 61
14 0 50
21 3 34
24 6 81
9 18 86
18 39 4
12 19 90
30 7 73
34 0 61
8 12 72
39 5 32
39 3 44
26 24 31
36 16 8
18 31 11
20 24 52
37 9 85
25 4 70
24 4 70
24 30 34
16 7 7,

41 123
28 31 65
14 29 99
21 14 38
7 20 30
9 30 64
23 34 65
37 14 10
26 33 63
28 1 5
39 2 47
37 31 7
2 15 90
14 37 20
34 9 95
27 17 7
40 29 91
30 32 5
13 37 61
24 23 60
18 28 80
29 8 91
35 4 72
29 17 2
19 10 91
33 28 53
23 35 22
20 27 75
15 34 15
23 4 25
40 3 40
13 33 59
36 0 54
2 25 16
28 15 75
8 7 60
2 9 63
27 15 32
21 3 44
29 12 81
11 10 4
17 9 97
39 29 6
11 10 86
27 9 28
9 40 35
26 12 49
30 37 90
8 20 28
15 11 79
20 26 26
22 18 31
5 1 62
26 10 90
23 3 15
40 39 49
22 17 26
27 33 51
5 39 43
10 1 63
40 13 36
3 12 15
23 11 83
37 1 59
33 6 80
22 17 65
6 7 64
36 13 88
4 23 45
2 3 83
38 39 29
30 8 27
13 14 42
5 0 1
28 37 75
6 3 69
3 32 87
4 24 89
26 13 17
21 33 5
17 39 70
24 23 18
2 37 23
36 3 36
19 31 69
18 27 97
13 8 43
31 15 11
21 25 42
31 39 12
15 12 16
2 8 13
37 18 54
11 5 91
1 30 80
25 11 48
30 6 58
14 4 61
40 0 81
38 10 82
4 15 93
27 16 43
29 26 22
6 15 95
10 37 9
29 36 96
8 0 23
40 19 45
26 0 72
29 5 11
2 38 24
21 8 5
20 14 100
39 29 23
39 10 74
35 14 12
7 36 70
33 7 61
31 32 15
4 12 55
21 4 16
35 0 89
6 29 79
23 18 27,

42 126
41 18 61
23 37 62
18 29 22
10 6 28
12 6 5
3 17 47
7 14 17
36 27 34
41 18 54
18 23 100
34 10 69
33 35 57
10 37 8
31 2 39
23 8 57
30 33 43
23 6 69
4 38 96
10 34 42
9 32 29
9 0 95
16 14 62
2 20 45
23 0 37
12 35 79
8 22 21
3 38 83
18 36 86
8 1 62
8 19 22
11 9 21
21 41 83
20 38 78
2 4 39
41 1 38
38 33 98
32 3 86
4 6 22
9 23 58
33 34 92
40 11 98
7 4 3
29 4 15
21 26 75
14 17 26
32 37 8
28 5 66
9 36 94
37 38 12
34 18 24
7 30 6
30 7 33
4 37 97
40 30 16
20 31 76
40 30 89
3 18 38
22 5 42
34 8 61
1 18 54
29 36 97
0 8 67
21 11 91
6 38 97
31 26 44
37 19 64
26 40 35
19 1 96
9 29 41
3 9 46
35 7 54
8 13 17
15 7 6
30 27 6
17 7 90
33 40 10
23 18 99
12 37 68
25 11 37
26 40 46
28 16 48
25 12 63
19 7 4
27 26 18
13 33 81
12 4 3
20 36 17
5 27 89
16 19 82
8 35 15
41 15 4
9 13 39
1 0 20
36 1 34
24 5 1
39 14 58
7 23 66
25 31 99
22 19 89
24 18 71
18 10 94
9 31 20
23 25 19
26 11 72
35 29 29
8 12 24
11 13 72
9 14 40
22 26 57
7 17 64
29 19 73
14 33 83
37 22 19
27 23 50
19 1 52
20 19 35
39 10 92
11 31 89
1 5 69
28 21 89
5 13 94
28 26 57
34 32 43
19 28 72
32 12 99
9 20 60,

43 129
27 12 9
22 10 65
18 29 77
10 34 1
24 27 28
21 17 9
22 30 86
26 17 3
32 14 53
38 25 63
16 3 39
34 36 61
29 6 16
22 26 45
27 36 66
33 42 87
7 21 22
32 42 44
1 2 56
16 31 76
37 0 68
39 15 65
1 11 49
40 33 24
41 19 76
30 23 23
20 24 74
36 4 13
7 20 16
3 42 32
0 31 87
32 17 19
13 26 35
19 10 63
31 35 56
31 42 71
37 6 76
32 19 56
16 39 66
6 27 45
40 3 67
27 41 5
6 11 46
11 42 45
20 4 82
23 18 72
42 34 41
17 41 52
16 31 64
21 34 70
1 34 42
24 31 98
6 7 78
36 31 28
42 29 35
9 15 20
3 4 64
17 37 45
5 4 40
38 20 20
32 16 70
30 35 21
27 8 40
35 26 38
13 21 64
30 37 3
4 41 39
22 37 4
39 5 92
9 12 4
13 37 26
15 19 60
35 11 3
19 39 80
7 36 87
20 24 57
11 35 85
42 0 97
6 4 85
12 18 85
34 13 37
12 21 26
10 39 39
12 10 35
8 31 98
2 8 47
30 23 90
38 25 16
36 33 61
14 40 18
2 5 42
10 4 47
32 3 51
12 26 52
27 13 45
40 21 49
6 13 65
5 7 19
19 28 29
22 18 42
37 11 57
6 25 57
40 34 79
23 27 26
1 5 19
27 36 94
7 24 58
33 31 60
24 20 74
24 39 87
31 17 98
19 27 53
12 23 60
2 29 85
29 2 5
31 7 50
13 12 37
16 38 31
37 6 95
6 31 13
31 40 10
36 25 29
1 6 95
18 41 21
25 15 15
29 7 67
3 1 76
29 42 98
14 27 93,

44 132
23 42 85
37 6 42
7 31 6
41 38 5
14 1 3
17 23 56
9 23 61
37 24 96
23 19 3
42 40 57
31 43 13
27 10 41
37 0 68
31 30 95
31 7 93
28 30 95
6 35 8
7 14 92
19 25 86
5 20 78
3 31 69
41 11 81
9 7 45
16 7 41
25 43 28
17 5 100
11 26 19
13 10 57
8 5 41
2 8 64
42 37 28
31 21 60
42 38 91
10 15 67
21 1 37
43 41 59
3 12 20
5 15 77
33 42 75
29 40 35
18 31 49
1 18 34
5 0 61
21 2 84
7 34 31
40 19 41
23 10 73
26 23 24
35 20 59
25 24 74
28 22 91
35 31 59
0 25 26
29 43 64
31 9 72
26 16 76
43 15 36
41 26 5
9 1 11
17 42 71
7 20 43
15 27 28
40 20 99
28 24 2
28 41 18
30 22 78
7 0 92
35 24 40
8 15 15
8 16 23
39 27 77
8 1 34
36 11 54
32 39 49
34 27 61
33 27 19
10 29 56
2 37 23
16 9 12
35 41 79
22 26 78
9 6 23
8 20 89
42 3 89
23 8 72
15 39 58
43 37 42
29 42 62
27 6 21
13 17 57
36 32 16
7 25 48
19 4 53
1 3 83
2 30 34
43 12 54
33 27 99
26 21 92
24 27 95
3 14 24
31 1 8
32 17 73
38 13 37
11 41 6
40 14 12
41 8 77
40 23 88
13 12 35
10 3 52
18 16 79
15 23 75
23 7 41
18 12 11
29 12 34
5 13 37
36 5 15
16 10 65
42 15 33
4 15 99
8 27 27
3 21 31
5 25 93
33 16 64
25 16 39
5 15 39
38 16 10
2 0 33
16 32 9
16 33 41
11 10 96
38 42 1
43 26 41,

45 135
28 9 99
6 23 66
7 1 90
44 25 85
28 44 56
27 1 15
42 28 80
12 1 27
39 43 63
39 41 45
19 5 17
26 0 32
1 22 34
7 39 30
38 16 87
23 44 87
32 37 93
2 32 44
18 28 98
6 32 55
5 18 60
19 31 56
4 2 66
35 17 20
1 0 51
7 0 22
14 3 68
36 3 71
1 10 37
32 31 94
19 43 78
33 27 38
1 27 74
39 11 56
13 10 50
5 19 99
37 15 26
25 5 3
24 5 52
42 29 17
43 41 95
41 43 92
7 42 60
30 8 23
2 32 14
39 13 37
7 6 79
23 30 21
38 31 39
23 21 18
17 23 92
10 40 16
42 6 91
22 2 99
27 26 64
17 41 54
30 41 19
36 8 28
41 9 16
31 6 54
26 23 81
40 34 25
27 5 62
4 35 78
44 5 86
5 32 3
7 12 57
30 1 58
44 43 51
14 37 88
39 28 42
44 32 78
8 27 53
3 21 2
25 18 83
22 16 75
25 2 11
41 30 59
16 11 31
12 30 45
31 25 63
5 27 48
33 26 30
18 36 51
21 38 92
30 7 64
26 6 60
22 43 21
9 31 68
3 41 37
4 21 56
12 31 58
8 22 86
31 16 44
0 33 9
26 29 67
13 11 11
24 30 35
37 38 94
32 10 11
7 35 29
6 40 92
42 15 20
18 24 54
20 3 96
20 35 9
42 36 33
13 35 7
29 43 29
29 9 61
43 19 32
35 18 5
6 27 69
39 6 72
3 28 59
40 27 12
31 19 31
36 38 55
12 10 78
5 21 41
19 9 17
40 41 68
8 0 25
43 23 4
11 32 5
26 19 41
10 9 95
37 29 97
28 14 65
6 9 83
30 21 37
44 28 63
13 23 21
41 15 56
16 21 24,

46 138
19 5 51
40 45 85
13 11 95
36 19 73
20 22 2
4 23 87
8 19 73
45 32 68
9 23 70
34 38 30
26 5 12
43 8 92
25 43 90
22 40 28
33 25 76
28 9 94
7 23 40
45 19 72
7 44 28
39 18 84
16 15 100
3 25 98
34 10 37
25 16 75
15 6 42
7 3 48
32 24 15
41 28 90
31 40 55
24 8 67
2 0 60
20 24 33
40 32 27
33 18 54
2 33 20
17 3 41
22 41 52
8 32 82
21 34 6
23 29 13
2 26 62
26 28 11
10 15 69
19 27 65
27 35 58
3 19 37
35 5 25
45 37 57
34 11 3
21 27 24
15 37 73
16 43 49
41 7 83
9 11 33
2 10 95
28 21 49
0 29 44
26 43 22
26 10 19
28 41 27
29 35 53
5 7 13
15 35 84
37 43 13
31 0 16
37 32 37
41 7 58
26 1 68
42 39 53
35 22 9
36 40 99
9 37 54
29 28 86
22 19 37
1 34 76
34 36 9
35 33 100
42 28 95
11 1 92
12 19 11
38 37 31
7 38 53
30 17 77
24 33 95
1 7 85
2 31 3
1 17 71
5 32 71
30 38 17
26 20 34
19 36 95
25 10 56
26 40 30
3 39 42
19 33 44
33 37 25
40 10 3
10 45 4
45 29 17
2 34 43
23 36 38
24 7 7
17 33 79
10 0 8
34 18 28
9 45 55
10 35 48
5 9 40
4 30 4
5 34 78
20 5 80
3 19 50
42 45 74
2 42 83
3 27 17
22 7 7
17 41 12
32 8 63
17 13 32
31 1 19
34 39 80
24 14 51
45 40 86
30 13 58
20 25 76
12 30 65
9 36 8
9 44 52
6 20 19
39 34 74
28 44 63
35 19 93
3 36 67
29 30 5
31 32 97
23 19 38
12 15 97
16 40 65,

47 141
39 40 56
40 14 89
43 11 53
36 1 95
3 15 65
40 12 9
31 23 5
20 0 51
11 44 2
12 6 14
3 35 7
1 43 18
24 20 89
31 25 69
5 3 5
30 19 78
44 8 83
42 43 19
29 15 48
30 44 89
29 24 60
37 34 100
15 42 42
33 21 76
35 29 1
22 12 12
35 3 55
26 30 93
0 33 76
17 43 91
29 31 47
29 38 89
15 8 6
45 14 30
21 33 31
16 46 23
4 38 80
42 28 87
32 20 88
39 28 24
41 22 40
18 11 29
28 6 81
12 43 3
33 46 36
27 41 87
14 29 80
21 39 39
28 3 39
21 12 86
25 11 1
0 38 61
42 36 87
8 4 17
6 1 62
12 21 11
33 2 93
14 3 36
15 21 7
18 24 52
28 37 16
21 35 32
21 13 59
28 12 81
11 12 3
43 1 59
39 40 39
7 9 38
23 42 22
37 27 66
21 18 48
14 44 55
33 39 56
38 21 3
9 8 25
45 4 16
46 35 36
22 1 72
38 22 50
41 3 42
13 15 62
24 41 15
21 24 27
14 1 98
17 31 91
7 29 48
26 34 58
27 1 76
5 41 84
16 36 30
35 44 91
39 16 88
44 23 41
4 34 4
4 40 81
27 39 80
27 13 79
21 13 40
42 39 2
45 38 27
27 26 36
45 28 35
12 34 49
7 22 49
43 38 73
4 8 8
36 8 82
21 37 73
26 14 77
44 7 18
0 38 92
36 32 64
44 43 69
40 21 33
0 12 82
38 27 82
4 37 25
11 4 76
10 21 40
37 23 6
12 28 2
15 2 98
11 16 13
26 21 21
39 37 25
3 8 40
32 16 46
21 40 34
23 0 10
1 12 26
31 14 1
7 43 67
6 39 97
15 6 61
25 7 36
6 29 6
10 35 25
4 15 26
4 6 87
6 21 84
22 12 26,

48 144
27 28 60
5 18 65
4 10 66
27 43 97
35 7 48
5 18 83
33 29 23
27 24 74
15 11 80
2 13 29
41 4 46
5 1 54
17 12 1
37 41 2
12 30 14
45 28 18
1 36 5
29 22 90
42 0 87
45 47 70
44 3 82
0 3 99
44 26 27
6 7 10
29 4 11
29 24 44
13 30 30
10 6 87
42 30 21
25 38 32
39 11 54
34 18 20
43 21 33
16 0 99
40 19 12
19 27 91
20 26 58
45 43 59
1 11 26
37 2 60
32 34 83
19 47 2
31 42 46
10 7 17
47 29 63
14 46 96
17 37 52
4 24 37
45 42 14
32 2 60
20 26 51
13 14 38
32 37 63
33 21 73
16 7 91
7 34 95
9 25 30
30 42 79
8 9 43
20 45 48
45 19 51
23 15 26
5 18 57
20 15 7
36 2 95
31 20 35
13 46 11
13 8 27
24 12 32
35 1 48
42 4 90
28 14 34
35 5 18
27 26 48
29 3 48
38 36 40
1 4 82
21 5 41
25 2 2
4 6 65
19 20 76
24 41 97
42 33 9
38 36 51
33 41 85
35 11 5
34 26 62
21 36 58
12 21 26
29 46 60
4 34 50
40 34 38
35 42 32
24 44 40
32 23 64
33 44 62
44 36 13
45 2 87
25 44 6
13 31 53
6 11 38
45 38 18
10 1 78
25 10 10
28 3 77
12 27 99
32 39 44
22 11 28
34 13 57
33 37 71
45 31 61
8 36 17
46 27 59
15 10 36
36 40 78
24 13 51
33 22 30
9 28 9
40 17 17
23 2 70
40 37 84
17 9 57
19 18 45
30 41 66
43 17 25
44 43 96
31 29 60
19 47 99
44 38 63
8 20 86
24 1 23
25 13 40
47 25 25
10 23 33
33 0 22
10 16 27
12 28 31
21 14 54
24 42 24
30 17 21
47 4 50
5 17 30
37 12 65
25 44 69,

49 147
9 12 1
46 27 22
3 47 24
10 5 38
17 41 80
27 21 48
3 22 43
34 25 55
5 24 16
44 26 68
32 37 91
0 10 63
6 22 42
42 24 76
38 29 88
47 23 50
46 29 40
20 35 81
10 16 13
14 38 49
31 19 83
24 13 59
39 48 16
12 3 82
48 6 2
32 6 42
1 14 94
15 13 70
46 23 63
25 24 22
7 14 28
48 21 78
32 45 63
3 42 32
47 13 96
13 11 26
3 17 97
33 20 24
25 24 79
4 21 18
28 40 1
31 11 65
2 33 54
29 18 49
19 32 69
26 41 37
14 4 85
9 16 32
32 39 95
25 26 51
42 10 93
1 0 44
48 12 34
41 18 97
38 33 98
48 46 45
0 14 3
22 9 35
44 3 84
40 47 30
1 44 86
21 8 36
40 45 87
39 5 8
13 26 39
37 4 53
11 23 24
24 27 11
1 37 31
38 31 14
48 27 33
30 4 43
19 46 53
46 11 33
48 19 77
45 30 26
30 28 55
11 0 52
17 31 61
28 24 66
17 4 44
44 20 86
39 6 82
18 36 58
30 31 87
12 27 22
35 13 31
23 2 9
34 9 71
43 21 41
9 13 17
10 46 26
35 38 62
25 44 40
15 27 23
24 13 83
44 8 43
5 11 76
40 12 35
24 25 91
38 20 81
38 28 95
0 6 9
6 40 74
1 38 75
44 24 87
41 9 34
36 10 25
10 0 15
27 16 89
27 48 32
20 41 98
0 32 94
48 46 12
2 7 50
24 27 95
19 15 95
4 31 9
30 2 47
2 15 93
24 29 40
10 2 54
8 23 64
7 28 73
18 12 20
37 5 67
41 20 2
45 34 73
32 5 55
26 28 81
5 41 92
11 40 98
2 6 28
4 14 13
45 8 26
38 37 85
15 23 86
38 15 39
30 5 47
12 43 86
33 0 49
40 44 48
30 1 98
43 44 93
0 42 75
27 48 20
12 39 27,

50 150
38 18 19
18 38 25
34 28 18
36 49 77
10 3 13
15 13 22
38 34 66
14 1 76
2 7 31
6 43 19
33 42 78
46 18 37
13 47 26
5 6 56
38 35 28
8 34 82
22 48 51
27 4 71
41 42 66
20 1 82
11 38 89
46 31 12
45 34 24
45 1 21
7 17 91
8 20 49
11 24 62
34 12 50
29 20 19
49 44 86
6 0 59
24 27 87
5 21 95
15 19 6
43 29 19
23 43 17
5 35 33
8 20 97
33 31 9
27 20 99
28 7 62
2 8 64
44 48 32
13 42 16
13 44 13
6 20 9
45 41 16
28 44 62
47 46 49
48 2 11
19 13 18
4 41 44
35 25 44
19 32 89
5 22 55
20 24 99
37 3 91
20 43 57
47 42 90
44 38 23
30 17 89
18 9 27
13 31 38
12 0 82
8 1 78
47 41 2
22 30 23
37 12 96
13 46 29
35 27 30
36 45 65
41 44 56
37 14 14
45 9 67
19 3 76
30 42 90
37 22 36
25 29 11
2 38 41
27 42 1
28 20 16
25 35 69
42 2 31
17 14 93
11 0 72
7 33 36
16 42 61
36 31 89
45 24 8
42 34 31
14 16 15
44 25 93
47 6 76
33 37 69
8 46 80
36 30 81
5 7 63
46 25 39
7 32 39
44 9 69
42 10 3
10 36 18
23 46 74
44 47 7
13 41 21
20 33 46
16 43 55
6 46 50
46 25 32
7 36 48
2 12 19
33 18 85
36 47 1
24 41 21
23 28 80
42 5 100
43 42 61
23 34 22
32 26 85
5 19 87
18 14 64
49 11 63
19 36 17
48 42 90
44 21 29
18 5 15
44 12 90
19 29 84
29 41 49
17 40 84
28 23 2
25 47 79
3 7 66
35 25 13
25 4 68
21 9 92
35 29 22
25 44 3
41 21 76
41 47 49
2 8 74
14 38 63
24 45 96
25 31 39
27 9 81
42 7 86
27 43 61
25 0 69
13 4 81
23 2 95,

51 153
11 16 63
43 35 53
41 3 39
33 14 23
24 36 95
5 6 17
38 10 54
13 37 50
27 1 79
8 30 64
44 15 86
0 3 85
2 29 80
23 47 47
27 15 80
50 1 17
21 27 77
27 0 46
17 12 19
29 11 57
49 15 87
26 15 41
2 38 58
45 8 42
22 29 65
16 0 88
6 3 22
8 25 54
46 11 52
23 21 39
24 6 16
44 36 37
38 26 91
22 0 13
0 43 71
21 43 32
11 22 95
4 23 18
19 37 63
49 42 33
31 5 98
33 38 48
4 21 82
7 17 47
27 12 61
45 28 13
8 7 14
46 17 82
18 16 28
18 30 36
49 25 65
45 27 90
36 25 28
11 15 36
7 6 86
9 14 16
38 6 56
8 22 96
30 37 17
6 0 45
40 23 91
12 18 6
14 30 51
34 44 16
15 3 87
41 12 25
3 32 55
36 3 11
33 45 30
8 25 5
40 47 78
47 18 71
7 34 15
5 33 66
15 5 22
42 41 66
27 31 26
15 41 36
30 42 35
12 5 7
15 47 85
11 33 94
17 3 93
15 4 35
9 46 66
42 8 19
31 0 55
9 20 56
10 42 26
30 18 37
0 49 88
27 31 49
7 2 76
0 39 59
49 7 34
17 6 57
10 23 15
45 23 73
37 40 82
0 47 81
25 0 79
31 3 46
7 26 63
47 0 56
49 17 19
17 22 92
5 23 43
5 4 94
33 43 78
47 49 76
47 21 5
19 41 66
44 46 65
35 31 88
43 32 94
19 40 12
21 19 46
34 49 16
10 43 98
21 27 62
14 17 2
6 33 45
3 11 6
19 44 82
39 11 25
44 41 25
24 26 68
34 47 45
24 1 78
42 28 21
9 22 65
20 48 50
32 22 7
45 50 14
18 19 62
45 12 15
31 0 20
18 17 55
20 5 82
35 38 52
6 24 29
9 26 16
35 17 78
27 11 69
47 20 28
32 45 20
32 43 87
46 47 50
43 50 69
19 26 99
12 47 1
49 8 43
23 19 47,

52 156
8 30 98
17 31 85
2 34 31
13 28 29
7 10 29
48 41 6
10 0 51
18 22 10
34 44 35
35 31 69
16 1 69
18 14 88
19 14 38
24 28 93
26 9 98
26 33 65
22 23 58
48 11 65
5 37 92
12 47 51
25 9 58
35 30 18
15 23 1
0 10 74
39 21 16
21 8 84
23 5 6
26 35 92
41 2 78
24 25 78
18 2 82
35 26 32
11 29 24
34 14 50
20 3 81
3 44 14
50 0 14
14 44 12
11 30 96
24 35 100
42 37 10
36 3 89
18 29 19
17 50 7
9 5 32
42 49 100
17 13 24
8 47 68
44 0 37
1 9 47
13 14 8
7 14 14
38 23 42
13 1 47
4 0 73
51 4 1
16 46 18
25 43 78
41 22 81
26 46 44
28 50 83
26 33 74
40 38 2
44 45 19
29 32 91
4 34 80
27 23 19
38 50 82
21 19 93
40 45 16
40 34 16
2 8 25
34 47 44
32 26 19
24 43 92
49 24 46
7 3 45
18 22 14
17 9 12
13 37 90
34 46 20
41 18 3
38 17 90
34 7 1
0 50 66
47 44 49
30 48 26
14 46 93
1 2 14
30 5 64
20 17 27
20 8 24
9 22 84
44 27 48
29 41 52
24 46 4
9 15 8
41 16 81
5 17 19
7 9 8
12 4 19
46 33 34
27 43 59
36 27 94
44 19 61
26 39 38
20 31 55
8 18 6
15 24 54
34 18 14
32 4 22
6 24 50
23 49 18
45 17 71
6 46 68
30 4 15
28 48 66
51 0 78
16 48 72
19 10 23
0 22 29
36 28 21
14 27 50
47 8 16
31 43 69
9 17 18
45 5 26
27 9 86
30 44 53
19 21 62
27 4 62
27 33 43
30 38 21
46 17 23
37 6 93
9 20 19
49 44 96
31 46 24
43 19 80
4 27 32
41 15 27
8 15 99
11 12 73
50 1 22
23 16 92
5 45 71
37 40 97
1 7 2
38 9 23
9 49 84
34 31 69
7 31 22
40 38 71
8 46 97
0 14 4
38 11 87,

53 159
20 42 94
42 16 24
45 10 65
50 15 90
17 25 11
32 28 34
52 23 3
21 18 47
10 17 12
4 23 78
42 18 54
2 15 35
13 12 87
49 24 8
34 27 67
15 18 21
30 13 7
33 24 17
47 52 95
9 29 19
33 46 78
18 10 20
35 45 34
50 43 53
7 22 60
45 49 59
5 43 53
45 14 55
41 9 99
9 6 38
10 12 45
41 27 25
43 27 35
20 10 38
21 4 41
51 49 20
5 22 60
29 41 69
52 29 14
19 45 58
9 36 81
31 6 2
16 33 93
25 0 48
21 38 63
48 19 25
30 20 84
2 36 62
46 20 2
26 52 83
24 13 45
29 26 53
16 30 33
49 10 77
52 0 72
36 32 40
24 10 73
32 52 16
13 14 100
26 30 61
31 6 59
47 13 52
31 47 97
4 46 86
40 13 41
37 6 5
29 35 49
10 4 36
44 39 13
9 49 40
6 25 99
31 20 15
39 43 17
27 24 37
5 9 9
35 38 10
44 43 13
39 3 29
17 6 14
36 2 77
26 33 28
13 47 25
41 3 95
41 25 49
8 7 73
16 40 23
1 37 49
40 28 82
14 13 88
45 49 88
44 27 46
34 6 9
45 50 95
35 51 12
39 26 14
40 5 92
13 44 95
30 37 5
21 48 39
20 48 51
0 28 17
42 44 88
39 27 6
29 2 70
13 38 2
43 29 11
44 36 50
48 28 84
7 12 61
11 29 55
10 3 48
18 25 53
35 12 82
5 51 14
44 31 84
41 33 99
23 11 71
39 34 13
31 2 47
9 30 19
21 26 95
37 51 5
25 32 25
46 22 17
3 5 55
5 36 73
5 19 2
27 40 37
5 4 23
25 11 96
43 2 80
36 23 46
24 29 86
25 4 29
28 23 66
48 21 15
40 28 65
13 1 98
30 7 36
21 28 17
5 11 94
51 23 56
50 38 26
5 41 3
34 44 21
37 39 19
39 20 48
2 3 41
26 44 70
38 10 70
49 21 4
39 38 10
27 12 52
22 48 37
24 15 27
32 6 65
36 0 48
52 44 60
52 35 2,

54 162
40 52 9
16 19 54
13 0 86
8 17 36
46 19 36
20 48 45
48 33 66
26 2 2
36 50 51
20 44 2
39 6 78
29 18 17
53 51 54
30 39 77
4 31 8
22 35 32
4 13 88
11 19 2
49 16 85
34 0 21
47 46 17
52 34 1
27 38 96
50 14 65
44 3 34
25 5 72
5 16 99
10 27 30
18 1 83
20 48 40
27 50 24
33 47 33
7 13 4
27 32 52
53 15 93
12 43 92
40 28 21
14 35 9
17 52 41
26 18 78
7 12 78
9 1 80
3 52 2
42 7 67
1 34 3
24 46 23
28 10 5
45 21 28
14 10 12
36 27 31
21 41 3
53 25 5
7 11 42
29 40 81
26 7 16
36 24 4
26 24 41
9 13 47
18 45 11
50 1 53
3 19 10
53 23 80
13 42 48
26 40 58
34 33 6
50 2 15
39 50 49
46 30 29
20 8 29
4 31 81
52 41 68
16 21 89
13 29 50
9 40 3
22 15 10
30 42 63
29 36 42
27 20 41
36 22 48
6 45 17
15 36 3
17 25 14
3 51 64
43 15 1
20 21 22
33 32 98
40 37 14
7 6 19
45 29 84
32 7 81
15 41 29
8 6 42
39 41 51
41 18 60
9 48 75
49 51 49
31 2 36
53 52 67
35 25 25
25 20 67
5 4 64
32 16 76
50 36 1
1 27 2
49 20 64
53 48 81
8 37 59
12 16 23
31 27 58
24 18 78
12 31 14
3 17 11
44 46 56
7 8 41
20 7 2
50 13 93
23 53 27
13 44 10
16 53 71
23 9 100
13 33 28
19 12 69
30 12 12
6 1 29
25 6 63
22 45 71
40 49 76
31 41 16
42 41 95
5 46 89
18 16 24
26 43 97
4 30 13
22 25 4
39 3 51
6 35 36
45 38 86
17 20 99
37 50 99
53 3 74
40 38 5
28 10 77
7 29 77
20 37 50
33 15 74
4 36 83
24 27 26
17 44 22
37 19 22
10 20 27
45 34 11
7 21 45
12 46 48
1 9 48
49 22 24
19 44 59
18 17 85
21 13 76
52 47 77
11 42 73
47 51 64
27 8 82,

55 165
28 17 48
6 8 68
27 23 27
9 49 13
47 22 70
3 16 18
1 53 65
12 18 25
10 43 40
6 3 84
31 1 32
21 38 13
43 4 22
47 45 7
10 50 27
26 29 4
26 35 26
25 11 77
36 41 14
0 29 6
41 15 15
43 33 94
33 29 7
27 29 54
52 18 73
39 32 26
17 33 78
30 44 43
32 10 97
37 43 66
9 0 86
22 42 1
34 28 68
35 5 46
25 32 56
46 52 89
0 52 46
15 30 15
33 49 85
24 40 14
29 51 98
9 29 14
32 21 7
7 4 1
42 9 46
11 21 59
37 0 63
39 34 73
30 27 43
35 1 99
37 26 36
42 33 58
8 39 39
6 43 7
40 29 70
46 0 13
28 25 8
11 9 96
17 1 61
40 24 55
22 16 16
45 38 37
4 17 55
18 7 2
22 40 37
33 6 32
24 46 55
22 29 46
25 6 34
19 0 56
12 27 75
19 38 40
40 1 19
43 20 75
53 54 70
22 21 51
9 40 3
6 17 29
19 12 6
21 53 79
31 33 56
16 52 79
19 40 40
19 31 37
9 54 65
30 7 35
50 15 75
7 3 63
39 7 56
2 52 3
46 0 63
28 44 41
27 13 20
2 30 46
17 31 27
23 24 58
11 36 56
11 16 87
35 42 21
13 18 76
25 42 1
9 38 16
42 49 72
15 10 41
25 6 29
38 22 61
6 19 95
17 40 87
44 13 67
13 6 61
1 11 34
22 18 65
31 43 19
21 28 63
47 5 25
53 14 68
16 42 63
16 23 59
19 45 43
36 43 38
15 51 87
11 32 90
5 19 73
5 18 29
9 35 95
36 47 90
39 44 26
29 43 20
31 8 29
15 4 69
17 9 94
14 7 7
4 10 87
36 50 45
32 43 92
37 33 90
18 3 97
49 25 25
7 19 52
9 5 92
39 44 92
12 16 18
54 25 17
30 11 31
5 3 35
7 27 59
1 29 24
43 40 20
19 54 89
33 18 80
11 24 56
48 54 2
26 5 97
39 30 95
4 51 38
2 36 35
8 43 99
43 28 85
47 7 31
6 8 29
26 54 29
54 53 77
3 7 95
32 23 17
53 41 14,

56 168
